group,source_type,source_org,source_url,text,selection_rule_id,include,notes,n_words,temporal_urgency_count,temporal_urgency_present,temporal_urgency_density_100w,scarcity_marking_count,scarcity_marking_present,scarcity_marking_density_100w,fear_loss_framing_count,fear_loss_framing_present,fear_loss_framing_density_100w,coercive_cta_count,coercive_cta_present,coercive_cta_density_100w,authority_evoking_count,authority_evoking_present,authority_evoking_density_100w,social_proof_count,social_proof_present,social_proof_density_100w,certainty_guarantee_count,certainty_guarantee_present,certainty_guarantee_density_100w,superiority_performance_count,superiority_performance_present,superiority_performance_density_100w,transparency_supporting_count,transparency_supporting_present,transparency_supporting_density_100w,PPI_unweighted,CRI_unweighted,TSI_unweighted,PPI_100w,CRI_100w,TSI_100w
reference,advertiser,Apple Support,https://support.apple.com/en-us/HT203977,"Find out how to back up your iPhone, iPad, or iPod touch using iCloud or your computer.",RULE_002,1,,17,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
reference,watchdog,NHS,https://www.nhs.uk/conditions/type-2-diabetes/managing-type-2-diabetes/,"Find out how to manage type 2 diabetes with diet, exercise, and medication guidance from the NHS.",RULE_002,1,,17,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
reference,advertiser,Apple Support,https://support.apple.com/en-us/HT208982,Learn how to use Screen Time to manage app usage and set content restrictions on your device.,RULE_002,1,,17,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
reference,advertiser,Google Support,https://support.google.com/android/answer/2819582,Find out how to set up a new Android device and restore your data from a backup.,RULE_002,1,,17,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
reference,watchdog,GOV.UK,https://www.gov.uk/register-to-vote,Find information on how to register to vote in the UK and manage your electoral registration.,RULE_002,1,,16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
reference,watchdog,GOV.UK,https://www.gov.uk/report-changes-affect-universal-credit,Learn how to report a change in circumstances that may affect your benefits or tax credits.,RULE_002,1,,16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
reference,watchdog,GOV.UK,https://www.gov.uk/universal-credit/how-to-claim,Find out how to apply for universal credit and what information you need to provide.,RULE_002,1,,15,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
reference,watchdog,NHS,https://www.nhs.uk/nhs-services/gps/how-to-prepare-for-a-gp-appointment/,This guide explains how to prepare for a GP appointment and what information to bring.,RULE_002,1,,15,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
reference,advertiser,Apple Support,https://support.apple.com/en-us/HT201487,"If you need help with your Apple ID, this guide covers common account recovery steps.",RULE_002,1,,15,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
reference,advertiser,Microsoft Support,https://support.microsoft.com/en-us/office/sync-files-with-onedrive-615391c4-2bd3-4aae-a42a-858262e42a49,Find out how to set up and configure OneDrive to sync your files across devices.,RULE_002,1,,15,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
reference,watchdog,NHS,https://www.nhs.uk/mental-health/conditions/,Learn about the symptoms of common mental health conditions and how to find support.,RULE_002,1,,14,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
reference,advertiser,Microsoft Support,https://support.microsoft.com/en-us/windows/back-up-your-windows-pc-87a81f8a-78fa-456e-b521-ac0560e32338,Learn how to back up your Windows PC and restore files using Windows Backup.,RULE_002,1,,14,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
reference,watchdog,CDC,https://www.cdc.gov/niosh/topics/allergies/default.html,Find information on how to manage seasonal allergies and reduce exposure to common triggers.,RULE_002,1,,14,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
reference,watchdog,GOV.UK,https://www.gov.uk/check-state-pension,This guide explains how to check your state pension forecast and manage your contributions.,RULE_002,1,,14,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
reference,advertiser,Google Support,https://support.google.com/mail/troubleshooter/2769075,"Learn how to troubleshoot common Gmail issues, including missing emails and sync problems.",RULE_002,1,,13,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
reference,advertiser,Google Support,https://support.google.com/drive/answer/2375091,Find out how to manage your Google Drive storage and organize your files.,RULE_002,1,,13,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
reference,advertiser,Google Support,https://support.google.com/googleplay/answer/6270602,This article explains how to manage app permissions on your Android device.,RULE_002,1,,12,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
reference,watchdog,NHS,https://www.nhs.uk/nhs-app/,Learn how to manage and track your prescriptions using the NHS App.,RULE_002,1,,12,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
reference,watchdog,FTC Consumer,https://consumer.ftc.gov/articles/what-know-about-identity-theft,Learn how to recognize the signs of identity theft and steps to take if it happens to you.,RULE_002,1,,18,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
reference,watchdog,CDC,https://www.cdc.gov/flu/symptoms/index.html,Learn about the symptoms of influenza and how to protect yourself and others during flu season.,RULE_002,1,,16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
reference,watchdog,Ready.gov / FEMA,https://www.ready.gov/kit,This guide explains how to prepare an emergency kit and make a plan for natural disasters.,RULE_002,1,,16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
reference,watchdog,Consumer Reports,https://www.consumerreports.org/car-insurance/how-to-buy-car-insurance/,This guide explains how to compare car insurance policies and find the right level of coverage.,RULE_002,1,,16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
reference,watchdog,GOV.UK,https://www.gov.uk/renew-adult-passport,Learn how to renew your UK passport and what documents are required for your application.,RULE_002,1,,15,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
reference,advertiser,Google Support,https://support.google.com/meet/answer/9302870,"Learn how to use Google Meet for video calls, including how to share your screen.",RULE_002,1,,15,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
reference,watchdog,Consumer Reports,https://www.consumerreports.org/nutrition-healthy-eating/,Find information on how to read and understand nutrition labels on packaged food products.,RULE_002,1,,14,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
reference,watchdog,NHS,https://www.nhs.uk/nhs-services/gps/how-to-register-with-a-gp-surgery/,Find information on how to register with an NHS GP and access healthcare services.,RULE_002,1,,14,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
reference,watchdog,Consumer Reports,https://www.consumerreports.org/appliances/,Learn how to evaluate home appliances and what specifications to look for when purchasing.,RULE_002,1,,14,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
reference,watchdog,FTC Consumer,https://consumer.ftc.gov/articles/disputing-errors-your-credit-reports,Find out how to dispute errors on your credit report and understand your rights.,RULE_002,1,,14,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
reference,watchdog,CDC,https://www.cdc.gov/vaccines/hcp/conversations/index.html,This overview explains how vaccines work and provides information on recommended immunisation schedules.,RULE_002,1,,13,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0
